directory,base_name,replicated_n,strain,worm_id,day,ventral_orientation,timestamp,id
/Volumes/behavgenom_archive$/Celine/results/OW953,3_R#3_OW953#7_day20_CW_2014_04_13__13_48_52___7___1,3,OW953,7,20,CW,2014-04-13 13:48:52,2769
/Volumes/behavgenom_archive$/Celine/results/OW953,3_R#3_OW953#7_Day22_CW_2014_04_15__08_14_34___7___1,3,OW953,7,22,CW,2014-04-15 08:14:34,2770
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_L4_CCW_2014_04_20__16_01_37___6___7,4,OW953,1,0,CCW,2014-04-20 16:01:37,2771
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day1_CW_2014_04_21__13_29_45___6___7,4,OW953,1,1,CW,2014-04-21 13:29:45,2772
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day2_CCW_2014_04_22__10_01_23___6___7,4,OW953,1,2,CCW,2014-04-22 10:01:23,2773
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day3_CW_2014_04_23__09_43_06___6___7,4,OW953,1,3,CW,2014-04-23 09:43:06,2774
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day4_CW_2014_04_24__09_55_19___6___7,4,OW953,1,4,CW,2014-04-24 09:55:19,2775
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day6_CW_2014_04_26__16_21_58___6___5,4,OW953,1,6,CW,2014-04-26 16:21:58,2776
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day7_CCW_2014_04_27__16_09_26___6___5,4,OW953,1,7,CCW,2014-04-27 16:09:26,2777
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day8_CCW_2014_04_28__12_03_40___6___5,4,OW953,1,8,CCW,2014-04-28 12:03:40,2778
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day9_CW_2014_04_29__09_38_10___6___4,4,OW953,1,9,CW,2014-04-29 09:38:10,2779
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day10_CCW_2014_04_30__09_10_09___7___5,4,OW953,1,10,CCW,2014-04-30 09:10:09,2780
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day11_CW_2014_05_01__09_32_52___6___4,4,OW953,1,11,CW,2014-05-01 09:32:52,2781
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day12_CW_2014_05_02__09_01_37___6___3,4,OW953,1,12,CW,2014-05-02 09:01:37,2782
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day13_CW_2014_05_03__15_42_23___6___3,4,OW953,1,13,CW,2014-05-03 15:42:23,2783
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day14_CCW_2014_05_04__14_24_29___6___3,4,OW953,1,14,CCW,2014-05-04 14:24:29,2784
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day15_CW_2014_05_05__10_11_06___6___2,4,OW953,1,15,CW,2014-05-05 10:11:06,2785
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day16_CCW_2014_05_06__08_32_35___6___2,4,OW953,1,16,CCW,2014-05-06 08:32:35,2786
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day17_CW_2014_05_07__08_23_12___6___2,4,OW953,1,17,CW,2014-05-07 08:23:12,2787
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day18_CW_2014_05_08__08_43_08___6___2,4,OW953,1,18,CW,2014-05-08 08:43:08,2788
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_Day19_CW_2014_05_09__09_35_52___6___2,4,OW953,1,19,CW,2014-05-09 09:35:52,2789
/Volumes/behavgenom_archive$/Celine/results/OW953,26_R#4_OW953#1_day20_CW_2014_05_10__15_51_51___6___2,4,OW953,1,20,CW,2014-05-10 15:51:51,2790
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_L4_CCW_2014_04_06__14_30_42___1___2,4,OW953,2,0,CCW,2014-04-06 14:30:42,2791
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day1_CCW_2014_04_07__08_24_01___1___2,4,OW953,2,1,CCW,2014-04-07 08:24:01,2792
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day3_CCW_2014_04_09__09_20_44___1___2,4,OW953,2,3,CCW,2014-04-09 09:20:44,2793
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day4_CCW_2014_04_10__08_22_37___1___2,4,OW953,2,4,CCW,2014-04-10 08:22:37,2794
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day5_CCW_2014_04_11__09_06_47___1___2,4,OW953,2,5,CCW,2014-04-11 09:06:47,2795
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day6_CW_2014_04_12__14_46_58___1___2,4,OW953,2,6,CW,2014-04-12 14:46:58,2796
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day7_CW_2014_04_13__14_06_56___1___2,4,OW953,2,7,CW,2014-04-13 14:06:56,2797
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day8_CCW_2014_04_14__09_14_50___1___2,4,OW953,2,8,CCW,2014-04-14 09:14:50,2798
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day9_CW_2014_04_15__08_31_33___1___2,4,OW953,2,9,CW,2014-04-15 08:31:33,2799
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day10_CCW_2014_04_16__08_22_25___1___2,4,OW953,2,10,CCW,2014-04-16 08:22:25,2800
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day11_CW_2014_04_17__08_25_05___1___2,4,OW953,2,11,CW,2014-04-17 08:25:05,2801
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day12_CW_2014_04_18__12_24_50___1___2,4,OW953,2,12,CW,2014-04-18 12:24:50,2802
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day13_CW_2014_04_19__10_13_19___1___2,4,OW953,2,13,CW,2014-04-19 10:13:19,2803
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day14_CCW_2014_04_20__14_00_29___1___2,4,OW953,2,14,CCW,2014-04-20 14:00:29,2804
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day15_CW_2014_04_21__10_17_24___1___2,4,OW953,2,15,CW,2014-04-21 10:17:24,2805
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day16_CCW_2014_04_22__08_22_43___1___2,4,OW953,2,16,CCW,2014-04-22 08:22:43,2806
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day17_CCW_2014_04_23__08_18_53___1___2,4,OW953,2,17,CCW,2014-04-23 08:18:53,2807
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day18_CCW_2014_04_24__08_14_45___1___2,4,OW953,2,18,CCW,2014-04-24 08:14:45,2808
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_Day19_CCW_2014_04_25__08_29_06___1___2,4,OW953,2,19,CCW,2014-04-25 08:29:06,2809
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day20_CCW_2014_04_26__14_43_23___1___2,4,OW953,2,20,CCW,2014-04-26 14:43:23,2810
/Volumes/behavgenom_archive$/Celine/results/OW953,5_R#4_OW953#2_day21_CCW_2014_04_27__14_53_46___1___2,4,OW953,2,21,CCW,2014-04-27 14:53:46,2811
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day1_CCW_2014_04_16__13_00_56___8___10,4,OW953,3,1,CCW,2014-04-16 13:00:56,2812
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day2_CCW_2014_04_17__10_49_53___8___10,4,OW953,3,2,CCW,2014-04-17 10:49:53,2813
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day3_CCW_2014_04_18__15_46_55___8___10,4,OW953,3,3,CCW,2014-04-18 15:46:55,2814
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day4_CCW_2014_04_19__14_11_56___8___10,4,OW953,3,4,CCW,2014-04-19 14:11:56,2815
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day5_CCW_2014_04_20__16_57_19___8___10,4,OW953,3,5,CCW,2014-04-20 16:57:19,2816
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day6_CW_2014_04_21__14_28_11___8___10,4,OW953,3,6,CW,2014-04-21 14:28:11,2817
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day7_CW_2014_04_22__10_55_47___8___10,4,OW953,3,7,CW,2014-04-22 10:55:47,2818
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day8_CW_2014_04_23__10_44_39___8___10,4,OW953,3,8,CW,2014-04-23 10:44:39,2819
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day9_CCW_2014_04_24__10_58_58___8___9,4,OW953,3,9,CCW,2014-04-24 10:58:58,2820
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day10_CCW_2014_04_25__10_44_38___8___7,4,OW953,3,10,CCW,2014-04-25 10:44:38,2821
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day11_CCW_2014_04_26__17_24_27___8___7,4,OW953,3,11,CCW,2014-04-26 17:24:27,2822
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day12_CCW_2014_04_27__17_10_42___8___7,4,OW953,3,12,CCW,2014-04-27 17:10:42,2823
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day13_CW_2014_04_28__12_51_33___8___9,4,OW953,3,13,CW,2014-04-28 12:51:33,2824
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day14_CW_2014_04_29__13_12_57___8___7,4,OW953,3,14,CW,2014-04-29 13:12:57,2825
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day15_CW_2014_04_30__10_40_09___8___7,4,OW953,3,15,CW,2014-04-30 10:40:09,2826
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day16_CCW_2014_05_01__10_36_41___8___6,4,OW953,3,16,CCW,2014-05-01 10:36:41,2827
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day17_CCW_2014_05_02__09_51_27___8___5,4,OW953,3,17,CCW,2014-05-02 09:51:27,2828
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day18_CW_2014_05_03__16_18_07___8___4,4,OW953,3,18,CW,2014-05-03 16:18:07,2829
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day19_CCW_2014_05_04__14_58_49___8___4,4,OW953,3,19,CCW,2014-05-04 14:58:49,2830
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day20_CW_2014_05_05__10_43_35___8___4,4,OW953,3,20,CW,2014-05-05 10:43:35,2831
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day21_CW_2014_05_06__09_11_03___8___3,4,OW953,3,21,CW,2014-05-06 09:11:03,2832
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day22_CW_2014_05_07__08_57_46___8___4,4,OW953,3,22,CW,2014-05-07 08:57:46,2833
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day23_CW_2014_05_08__09_03_24___8___3,4,OW953,3,23,CW,2014-05-08 09:03:24,2834
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_Day24_CCW_2014_05_09__10_02_38___8___3,4,OW953,3,24,CCW,2014-05-09 10:02:38,2835
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day25_CCW_2014_05_10__16_09_26___8___3,4,OW953,3,25,CCW,2014-05-10 16:09:26,2836
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day26_CCW_2014_05_11__14_47_34___8___2,4,OW953,3,26,CCW,2014-05-11 14:47:34,2837
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day27_CCW_2014_05_12__09_33_00___7___1,4,OW953,3,27,CCW,2014-05-12 09:33:00,2838
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day29_CCW_2014_05_14__08_56_18___7___1,4,OW953,3,29,CCW,2014-05-14 08:56:18,2839
/Volumes/behavgenom_archive$/Celine/results/OW953,40_R#4_OW953#3_day30_CCW_2014_05_15__09_01_18___7___1,4,OW953,3,30,CCW,2014-05-15 09:01:18,2840
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_L4_CCW_2014_04_18__15_28_34___8___9,4,OW953,4,0,CCW,2014-04-18 15:28:34,2841
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day1_CW_2014_04_19__13_54_02___8___9,4,OW953,4,1,CW,2014-04-19 13:54:02,2842
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day2_CW_2014_04_20__16_38_45___8___9,4,OW953,4,2,CW,2014-04-20 16:38:45,2843
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day3_CCW_2014_04_21__14_08_44___8___9,4,OW953,4,3,CCW,2014-04-21 14:08:44,2844
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day4_CCW_2014_04_22__10_36_58___8___9,4,OW953,4,4,CCW,2014-04-22 10:36:58,2845
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day5_CCW_2014_04_23__10_26_41___8___9,4,OW953,4,5,CCW,2014-04-23 10:26:41,2846
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day6_CW_2014_04_24__10_33_45___8___8,4,OW953,4,6,CW,2014-04-24 10:33:45,2847
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day7_CW_2014_04_25__10_26_48___8___6,4,OW953,4,7,CW,2014-04-25 10:26:48,2848
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day8_CW_2014_04_26__17_03_10___8___6,4,OW953,4,8,CW,2014-04-26 17:03:10,2849
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day9_CCW_2014_04_27__16_51_35___8___6,4,OW953,4,9,CCW,2014-04-27 16:51:35,2850
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day10_CCW_2014_04_28__12_34_12___8___8,4,OW953,4,10,CCW,2014-04-28 12:34:12,2851
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day11_CCW_2014_04_29__10_41_51___8___6,4,OW953,4,11,CCW,2014-04-29 10:41:51,2852
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day12_CCW_2014_04_30__10_22_41___8___6,4,OW953,4,12,CCW,2014-04-30 10:22:41,2853
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day13_CCW_2014_05_01__10_19_03___8___5,4,OW953,4,13,CCW,2014-05-01 10:19:03,2854
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day14_CCW_2014_05_02__09_51_12___7___5,4,OW953,4,14,CCW,2014-05-02 09:51:12,2855
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day15_CW_2014_05_03__16_17_48___7___4,4,OW953,4,15,CW,2014-05-03 16:17:48,2856
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day16_CW_2014_05_04__14_58_32___7___4,4,OW953,4,16,CW,2014-05-04 14:58:32,2857
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_day17_CCW_2014_05_05__10_43_20___7___4,4,OW953,4,17,CCW,2014-05-05 10:43:20,2858
/Volumes/behavgenom_archive$/Celine/results/OW953,36_R#4_OW953#4_Day18_CCW_2014_05_06__09_10_47___7___3,4,OW953,4,18,CCW,2014-05-06 09:10:47,2859
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_L4_CCW_2014_04_13__15_36_34___6___6,4,OW953,6,0,CCW,2014-04-13 15:36:34,2860
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day1_CW_2014_04_14__11_16_53___6___6,4,OW953,6,1,CW,2014-04-14 11:16:53,2861
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day2_CCW_2014_04_15__09_41_46___6___6,4,OW953,6,2,CCW,2014-04-15 09:41:46,2862
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day3_CCW_2014_04_16__09_43_04___6___6,4,OW953,6,3,CCW,2014-04-16 09:43:04,2863
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day4_CW_2014_04_17__09_33_23___6___6,4,OW953,6,4,CW,2014-04-17 09:33:23,2864
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day5_CW_2014_04_18__14_07_28___6___6,4,OW953,6,5,CW,2014-04-18 14:07:28,2865
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day6_CCW_2014_04_19__12_58_03___6___6,4,OW953,6,6,CCW,2014-04-19 12:58:03,2866
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day7_CW_2014_04_20__15_32_22___6___6,4,OW953,6,7,CW,2014-04-20 15:32:22,2867
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day8_CW_2014_04_21__11_29_35___6___6,4,OW953,6,8,CW,2014-04-21 11:29:35,2868
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day9_CCW_2014_04_22__09_41_31___6___6,4,OW953,6,9,CCW,2014-04-22 09:41:31,2869
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day10_CCW_2014_04_23__09_26_14___6___6,4,OW953,6,10,CCW,2014-04-23 09:26:14,2870
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day11_CCW_2014_04_24__09_27_16___6___6,4,OW953,6,11,CCW,2014-04-24 09:27:16,2871
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day12_CW_2014_04_25__09_32_03___7___5,4,OW953,6,12,CW,2014-04-25 09:32:03,2872
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day13_CW_2014_04_26__15_38_06___7___5,4,OW953,6,13,CW,2014-04-26 15:38:06,2873
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_day14_CCW_2014_04_27__15_46_50___7___5,4,OW953,6,14,CCW,2014-04-27 15:46:50,2874
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day15_CW_2014_04_28__10_28_14___8___4,4,OW953,6,15,CW,2014-04-28 10:28:14,2875
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day16_CW_2014_04_29__09_00_13___7___4,4,OW953,6,16,CW,2014-04-29 09:00:13,2876
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day17_CW_2014_04_30__08_52_38___7___4,4,OW953,6,17,CW,2014-04-30 08:52:38,2877
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day18_CCW_2014_05_01__09_14_22___7___4,4,OW953,6,18,CCW,2014-05-01 09:14:22,2878
/Volumes/behavgenom_archive$/Celine/results/OW953,22_R#4_OW953#6_Day19_CCW_2014_05_02__08_41_52___7___3,4,OW953,6,19,CCW,2014-05-02 08:41:52,2879
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day1_CCW_2014_04_25__13_32_05___6___11,4,OW953,7,1,CCW,2014-04-25 13:32:05,2880
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day2_CW_2014_04_26__18_21_10___6___8,4,OW953,7,2,CW,2014-04-26 18:21:10,2881
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day4_CCW_2014_04_28__14_00_12___6___8,4,OW953,7,4,CCW,2014-04-28 14:00:12,2882
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day5_CW_2014_04_29__15_00_35___6___7,4,OW953,7,5,CW,2014-04-29 15:00:35,2883
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day6_CCW_2014_04_30__13_29_04___6___8,4,OW953,7,6,CCW,2014-04-30 13:29:04,2884
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day7_CW_2014_05_01__12_57_57___6___8,4,OW953,7,7,CW,2014-05-01 12:57:57,2885
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day9_CCW_2014_05_03__16_53_28___6___6,4,OW953,7,9,CCW,2014-05-03 16:53:28,2886
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day10_CCW_2014_05_04__15_34_53___6___6,4,OW953,7,10,CCW,2014-05-04 15:34:53,2887
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day11_CCW_2014_05_05__13_49_33___6___5,4,OW953,7,11,CCW,2014-05-05 13:49:33,2888
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day12_CCW_2014_05_06__09_59_54___6___5,4,OW953,7,12,CCW,2014-05-06 09:59:54,2889
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day13_CCW_2014_05_07__09_33_11___6___4,4,OW953,7,13,CCW,2014-05-07 09:33:11,2890
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day14_CCW_2014_05_08__09_49_27___6___4,4,OW953,7,14,CCW,2014-05-08 09:49:27,2891
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_Day15_CCW_2014_05_09__10_18_54___6___4,4,OW953,7,15,CCW,2014-05-09 10:18:54,2892
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day16_CCW_2014_05_10__16_39_58___6___4,4,OW953,7,16,CCW,2014-05-10 16:39:58,2893
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day17_CW_2014_05_11__15_17_18___6___3,4,OW953,7,17,CW,2014-05-11 15:17:18,2894
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day18_CW_2014_05_12__09_58_41___6___2,4,OW953,7,18,CW,2014-05-12 09:58:41,2895
/Volumes/behavgenom_archive$/Celine/results/OW953,50_R#4_OW953#7_day19_CW_2014_05_13__09_12_39___8___1,4,OW953,7,19,CW,2014-05-13 09:12:39,2896
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_L4_CW_2014_02_21__14_17_44___7___9,1,OW956,1,0,CW,2014-02-21 14:17:44,2897
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day1_CW_2014_02_22__16_08_37___7___9,1,OW956,1,1,CW,2014-02-22 16:08:37,2898
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day2_CCW_2014_02_23__15_35_54___7___9,1,OW956,1,2,CCW,2014-02-23 15:35:54,2899
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day3_CCW_2014_02_24__15_40_06___7___9,1,OW956,1,3,CCW,2014-02-24 15:40:06,2900
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day4_CW_2014_02_25__14_28_03___7___9,1,OW956,1,4,CW,2014-02-25 14:28:03,2901
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day5_CCW_2014_02_26__13_41_37___7___9,1,OW956,1,5,CCW,2014-02-26 13:41:37,2902
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day7_CW_2014_02_28__12_34_30___7___8,1,OW956,1,7,CW,2014-02-28 12:34:30,2903
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day8_CW_2014_03_01__17_48_33___7___9,1,OW956,1,8,CW,2014-03-01 17:48:33,2904
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day9_CCW_2014_03_02__17_08_48___7___9,1,OW956,1,9,CCW,2014-03-02 17:08:48,2905
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day10_CCW_2014_03_03__13_11_32___7___9,1,OW956,1,10,CCW,2014-03-03 13:11:32,2906
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day11_CCW_2014_03_04__13_51_15___7___9,1,OW956,1,11,CCW,2014-03-04 13:51:15,2907
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day12_CW_2014_03_05__13_45_50___7___9,1,OW956,1,12,CW,2014-03-05 13:45:50,2908
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day13_CCW_2014_03_06__13_32_02___7___9,1,OW956,1,13,CCW,2014-03-06 13:32:02,2909
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day14_CCW_2014_03_07__13_09_01___7___9,1,OW956,1,14,CCW,2014-03-07 13:09:01,2910
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day15_CW_2014_03_08__15_58_27___7___9,1,OW956,1,15,CW,2014-03-08 15:58:27,2911
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day16_CW_2014_03_09__12_13_43___7___9,1,OW956,1,16,CW,2014-03-09 12:13:43,2912
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day17_CCW_2014_03_10__14_51_40___7___9,1,OW956,1,17,CCW,2014-03-10 14:51:40,2913
/Volumes/behavgenom_archive$/Celine/results/OW956,35_R#1_OW956#1_day18_CW_2014_03_11__13_07_31___7___9,1,OW956,1,18,CW,2014-03-11 13:07:31,2914
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_L4_CCW_2014_02_21__13_05_57___1___6,1,OW956,2,0,CCW,2014-02-21 13:05:57,2915
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_day1_CCW_2014_02_22__15_02_34___1___6,1,OW956,2,1,CCW,2014-02-22 15:02:34,2916
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_day2_CW_2014_02_23__14_32_24___1___6,1,OW956,2,2,CW,2014-02-23 14:32:24,2917
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_day3_CW_2014_02_24__14_36_54___1___6,1,OW956,2,3,CW,2014-02-24 14:36:54,2918
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_day4_CCW_2014_02_25__13_34_36___1___6,1,OW956,2,4,CCW,2014-02-25 13:34:36,2919
/Volumes/behavgenom_archive$/Celine/results/OW956,21_R#1_OW956#2_day5_CW_2014_02_26__11_32_04___1___6,1,OW956,2,5,CW,2014-02-26 11:32:04,2920
